rms,p2p,zcr,wl,skew,kurt,var,dom_freq,spec_cent,pd_power,et_power,tr_ratio,emg_rms,emg_var,emg_zcr,label
0.8498183750206024,2.722002521823083,0.09,45.46919353617636,-0.05599752920594434,-1.4524903902116837,0.720633749902647,5.0,5.365880670780858,0.6770439714155764,0.15814040320790668,0.79826650893931,0.4359188164844509,0.18995483981568706,0.19,rest_tremor
0.8396693994900478,2.8300288348317695,0.095,44.54236610359813,-0.07730230187056956,-1.4064960339181563,0.7043863103118477,5.0,5.828131402944312,0.7367114288657165,0.12937902614312385,0.8309709997283699,0.4320940041712256,0.18665880553846534,0.19,rest_tremor
0.8599729349403017,2.7427306645674143,0.095,45.758677889490265,0.08298412513684732,-1.4442897280344544,0.7387121244824268,5.0,5.975354971731195,0.7111221303363829,0.12671081503661066,0.8087900951323627,0.42306156369598774,0.1789809282932535,0.19,rest_tremor
0.8530803448953769,2.606416011149313,0.09,45.42770811121642,-0.06967730642292563,-1.4757865785001858,0.7260456467184845,5.0,5.513606542325661,0.669424750740392,0.14968849273364374,0.7858161890481211,0.43120162603302026,0.18593478090368898,0.195,rest_tremor
0.8431832749657104,2.685320551482379,0.09,45.08016611624623,-0.054812045127379305,-1.4559864245244005,0.709408102349137,5.0,5.283358842440373,0.6737138604805982,0.1508996853287913,0.7971376913261262,0.4411057896840905,0.1945387948377794,0.19,rest_tremor
0.8588792666668739,2.7934095623938022,0.09,45.64397960468567,0.0859002981736983,-1.4500206803445268,0.7365683037375343,5.0,5.877508884548862,0.6946918312608994,0.14184519559928008,0.8039912840995215,0.4300297393053444,0.18492377831737167,0.19,rest_tremor
0.8341939312512601,2.703845186505524,0.105,44.59273992321354,0.04347882485918194,-1.3470777461659216,0.6958019391494343,5.0,6.266314392845873,0.7829779291630181,0.14251670749038747,0.8978281023051796,0.422841377630612,0.17879361047758618,0.195,rest_tremor
0.8639052455074591,2.807040552325752,0.09,46.07799754689478,-0.08202409001788356,-1.4359364786751883,0.7447945289259147,5.0,5.243540752820135,0.693617631055567,0.14362173927336017,0.7996042829836433,0.42981122090382623,0.18469970877230651,0.19,rest_tremor
0.8308051740913794,2.591624322949243,0.095,44.408979667301416,-0.01882044670184207,-1.3887510384107582,0.6900374817247381,5.0,6.394825092323921,0.7586591615094395,0.13129099848523357,0.8593373905658459,0.426235910964626,0.18154400667980786,0.19,rest_tremor
0.8486074853669536,2.7309012114880247,0.09,45.4659370895336,0.09333118172242712,-1.4180476161316666,0.719213256832326,5.0,5.593270712777458,0.7104870822815642,0.14807611672418183,0.8244749135996935,0.4363439785466613,0.19035921547046145,0.19,rest_tremor
0.8175889813707835,2.6972988853559614,0.095,43.41352031227642,-0.049318528153145344,-1.358405452675642,0.6683398355118092,5.0,6.418383893139546,0.7758342512458266,0.12190723494081135,0.8669324448790732,0.4175704831876022,0.17432429634399832,0.19,rest_tremor
0.8520686867260288,2.7849630768659237,0.095,45.43251448806113,0.06898164152679805,-1.4302829633132725,0.7252119122146792,5.0,6.221940529673518,0.6983240444573496,0.13241192368936794,0.7997367912797116,0.4279912603494084,0.18317604123860037,0.19,rest_tremor
0.8090316413165801,2.679079180919656,0.095,42.85291285723204,-0.08340937759990731,-1.370267717400045,0.654415140677797,5.0,6.40646280161273,0.7746020645278849,0.12741987610428224,0.8710537698229632,0.4365213269850214,0.19053689999701112,0.19,rest_tremor
0.8212428453064664,2.72303519615188,0.095,43.699744084245296,-0.1272217764358741,-1.3671369185328721,0.674246627390456,5.0,6.493608640627017,0.745923611332993,0.13423434214658908,0.8484984748441964,0.43289234585775843,0.18733866814786793,0.19,rest_tremor
0.8637627401681522,2.653156517667434,0.09,46.06509107645776,-0.132168136320335,-1.4553868000817658,0.7444552847457568,5.0,5.452480669463033,0.6864651633172474,0.1308256375256602,0.788990072473938,0.4311391286864296,0.1857874888165317,0.19,rest_tremor
0.8432717762235348,2.753070458876879,0.09,44.96545641580305,-0.11233115599239347,-1.4188483353872523,0.7101921953336975,5.0,5.281710194520016,0.7191251294226196,0.13969059455057675,0.8327391240697363,0.43302013050880284,0.18748710796725288,0.19,rest_tremor
0.8641841236861443,2.733157474719027,0.09,46.1300771796009,0.07733574910241008,-1.4564242020691918,0.7455878931186001,5.0,6.036108715825921,0.6753973637271912,0.14809344596995216,0.794156507408516,0.43579304323528234,0.18979642674337938,0.19,rest_tremor
0.8849000065958477,2.9919817541938523,0.09,46.96196408417716,-0.06660510628598482,-1.4323477134639755,0.7807210252524647,5.0,5.871569480369839,0.6301045395805253,0.1555827515338858,0.7570502757723298,0.42993292320725407,0.1848419112660637,0.19,rest_tremor
0.8433717021095325,2.7416592375221143,0.095,44.91232517603482,-0.0633938164468176,-1.4041877759095758,0.7109396239601099,5.0,6.263370054855034,0.7454743876865387,0.1291150349202275,0.8470668367498286,0.4256552033110438,0.18108271669704457,0.19,rest_tremor
0.8167979569076709,2.7246912606144837,0.095,42.82372862723138,0.045194272453516544,-1.3379575488858582,0.6671297062184866,5.0,5.961659692015468,0.8232089046429626,0.12121690765380448,0.914318455946651,0.4253181766960286,0.18088101325892622,0.19,rest_tremor
0.8102355166315357,2.6277389393211483,0.09,42.930648506887735,0.06464061658127192,-1.3952456292742283,0.6558706944936828,5.0,5.3130956903426,0.7544260446964026,0.1241785585360385,0.844254134000547,0.428308066395363,0.18344778904221934,0.19,rest_tremor
0.8572050689475604,2.838962429620029,0.095,45.61585761512575,-0.050330071041727494,-1.4382653235694933,0.7340154355821562,5.0,6.043343483426519,0.701825485336521,0.14552905329382076,0.8205912318080122,0.4376601093194475,0.19153426831826842,0.19,rest_tremor
0.8308581752587518,2.896068794183601,0.095,44.146250163066526,-0.09170926990108083,-1.3666919812241802,0.6900151332533793,5.0,6.229601377388963,0.7371673512974901,0.13421528474807734,0.8492526934163479,0.42055371721042833,0.17660212332541622,0.19,rest_tremor
0.8429895478414264,2.8990959391863136,0.095,44.483145131783985,-0.0937411020534915,-1.3633580602483808,0.7104083699014592,5.0,6.023719131986397,0.7769520422972247,0.11392743416572068,0.8650496950245984,0.435052432562174,0.18910212636522367,0.19,rest_tremor
0.8276223489184001,2.700472659596569,0.095,44.206193866334786,0.13896335057231474,-1.427953096441277,0.6841020160730165,5.0,6.341303666302868,0.6863768616196622,0.13813018359020063,0.7961453079285232,0.4368132673799869,0.1907504174703778,0.19,rest_tremor
0.8692040922305448,2.6504288307436688,0.09,46.221972903977715,0.08856570447779528,-1.4754459801017283,0.7539077287670551,5.0,5.617418797959636,0.6737213015394181,0.1440597516693785,0.7866097155644173,0.43212196803361463,0.1867293700843461,0.205,rest_tremor
0.8463664377168739,2.862457948610655,0.095,45.19006170617422,-0.09479016719013902,-1.3841084940216373,0.7159806632373206,5.0,6.432220699868617,0.7383111020787183,0.12897805728875344,0.8324388358383791,0.42538814224916915,0.1807266978568179,0.19,rest_tremor
0.852699196519261,2.604090548742219,0.09,45.62942785498346,-0.11702659608208205,-1.4601457619761233,0.7257102893850536,5.0,5.64027993909338,0.6842562185303029,0.1417912489250738,0.7976601177639207,0.4303649341845567,0.1851095359285815,0.195,rest_tremor
0.8403622230477283,2.841196887970834,0.095,44.54984643552471,0.10679302001416305,-1.424197028463912,0.7054143014878391,5.0,5.7680944483433,0.716781448406203,0.1440759468151158,0.8231609308240169,0.43942558254427033,0.19294871912050973,0.19,rest_tremor
0.8351516693261191,2.8099899989678496,0.095,44.181089741484755,0.07834998618804749,-1.3992318851565788,0.6970141311763629,5.0,6.128299137710446,0.7303540911950257,0.12537557163607096,0.8284539591183404,0.43598567178895753,0.1899959444058224,0.19,rest_tremor
0.8625127462421347,2.8657990267163957,0.09,46.35017765982212,0.034482844377959315,-1.437685656485416,0.7424615057564593,5.0,5.347916380116144,0.6783575246019203,0.16925969612835667,0.8096505791559029,0.43958391001651076,0.1930456310263191,0.19,rest_tremor
0.8406174861769904,2.6666902240870964,0.09,44.66864175627622,0.08373121806183753,-1.4569190473630722,0.7055196121643982,5.0,5.807031377339981,0.699331370335027,0.1333608389716858,0.8014881035252331,0.4278179923113077,0.18301672072489558,0.19,rest_tremor
0.8506568386775704,2.651649980945507,0.09,45.38068236271902,-0.11557536355130726,-1.4421608284514,0.7223407951090195,5.0,6.23075548771121,0.6653891619390706,0.14179233697074953,0.7752497760982728,0.43116568785063475,0.18583702843607888,0.19,rest_tremor
0.828751322223358,2.7919732274261446,0.095,43.977375476928714,0.02436167652760121,-1.3826682066330331,0.6866539429562565,5.0,6.174469368810277,0.7763411325392677,0.11912132201288024,0.8693547999349618,0.42349328100708755,0.17933188969771646,0.19,rest_tremor
0.8612279029167264,2.7819612881922366,0.09,45.78885934306429,-0.1109855762261063,-1.4407681890070638,0.7400392724805659,5.0,5.504338679873563,0.6812636857250814,0.14205226363388895,0.7896780758950783,0.4384619673263906,0.1922401252261119,0.19,rest_tremor
0.803257296954416,2.6295480399551416,0.095,42.77164310656984,0.04674824488299122,-1.3656336210203917,0.6450765591722204,5.0,6.3110539328785,0.7797485218444653,0.11162362609324292,0.8647558289072124,0.4313357232172944,0.1860419038415947,0.19,rest_tremor
0.8503346455776886,2.7752110178691463,0.09,45.19321076596783,-0.06105487985557474,-1.4633665197212837,0.721616502933358,5.0,5.926548898721436,0.6663015366652577,0.14000757057521535,0.7787981919811715,0.44301186626083816,0.1962238316278374,0.19,rest_tremor
0.8636800101789821,2.857506014540892,0.09,45.87691612819184,0.09147373009739246,-1.4562839740629248,0.7443740528277403,5.0,5.6456702056497186,0.6846140314362262,0.12997117332376962,0.7819046916903265,0.4369704725021833,0.1909266516709321,0.195,rest_tremor
0.823285570749955,2.668729856495776,0.09,43.45106235187923,-0.07867349918860185,-1.3735751719009726,0.6774144414467084,5.0,5.448371108526889,0.7818542526282063,0.11600071162242388,0.8650223008604307,0.4323912295353606,0.18694604936406684,0.19,rest_tremor
0.8854125785326179,2.7460003499665886,0.09,47.26440965270392,-0.11177594581903667,-1.4556245958563119,0.782066928324742,5.0,5.350691263987885,0.671379502764993,0.15041130508938058,0.786956725599063,0.417022202542806,0.17373935447208866,0.19,rest_tremor
0.8455190097963521,2.6560443272828387,0.09,45.272809061422976,0.07775756351032607,-1.4486308309944556,0.713444033284112,5.0,5.484465025805079,0.6773503433999444,0.15335879165272578,0.7963617483446899,0.42123449260574053,0.17723758242972035,0.19,rest_tremor
0.8563038323403501,2.731601122844485,0.09,45.59876606573351,0.07060444033809898,-1.4706050524416068,0.7311539963237206,5.0,5.503293682104627,0.6499705426340185,0.1521972787150661,0.7695644240704516,0.43846372282447693,0.19225018626517376,0.19,rest_tremor
0.8297674133356581,2.7610741445427647,0.09,44.16705921429386,0.08917842804945356,-1.389553293901046,0.6877565048061034,5.0,5.2326178529726874,0.7433363988055164,0.14015022576796973,0.8431359576127855,0.4330971304738931,0.18753900454717085,0.19,rest_tremor
0.8318177873698785,2.662765699175604,0.105,45.27002224203186,0.009710691242970661,-1.3732604707313127,0.6919191315966742,5.0,6.7556604283148145,0.8019603832300446,0.14999059162229011,0.9029505048859414,0.44016016820499393,0.19370629175841422,0.195,rest_tremor
0.8591701759198691,2.8257859125545743,0.09,45.735768497583265,0.061454154041326696,-1.4597154662695682,0.7368447160498035,5.0,5.864859199379109,0.6856476124257158,0.13317594672310953,0.7879074952482371,0.43057446147602546,0.1853058899127385,0.19,rest_tremor
0.8171052179306277,2.661433483681959,0.105,43.32697916162073,0.0013578389378729506,-1.348785103609076,0.6676608598306889,5.0,6.346669035654669,0.8203300159352159,0.13992279989381284,0.9226089538493382,0.4420026165798048,0.19536203269242647,0.195,rest_tremor
0.8643614043781597,2.730635260794325,0.09,45.96432499312655,0.06002357342002163,-1.4632619213661724,0.7452837941286348,5.0,5.951123953256547,0.6467082175303271,0.15555056857924035,0.7705280455182121,0.42611535978427956,0.18156831458064324,0.195,rest_tremor
0.8617920058250924,2.8060997457287895,0.09,46.002746394969805,0.08778284141108095,-1.4295627785078266,0.741584171640564,5.0,5.226387907462548,0.7206305649990072,0.13167898672616662,0.8202818461784245,0.43219162665933347,0.18677980291225194,0.19,rest_tremor
0.8408811243810569,2.705021651284779,0.105,44.71399817207195,-0.046702248092281136,-1.353791608213144,0.7069885435438331,5.0,6.084084448112073,0.8065761079216889,0.10993467075229764,0.8948678138912398,0.43014833142484377,0.1850023188842347,0.195,rest_tremor
0.8347365205403675,2.812671247686297,0.09,44.412739766527565,-0.08881074670914592,-1.411120424942821,0.6957369996828201,5.0,5.240060779222755,0.7285111430072262,0.12578258256579336,0.8163432306587427,0.42166248020056785,0.17779456064898425,0.19,rest_tremor
0.8738076130035468,2.7782316587119924,0.09,46.32229701483915,-0.12207277301921084,-1.4568120136143383,0.7617695054533005,5.0,5.8305294579480185,0.6651739233721267,0.13765514243206814,0.7720373843386286,0.43325359691817805,0.18769942791852315,0.19,rest_tremor
0.868184527794207,2.89565288140932,0.09,46.09919941187448,0.07912086634368845,-1.4399598690850985,0.7514206079827135,5.0,6.098042146925283,0.6252348830080894,0.15562197904517147,0.7475823220595037,0.423223447531613,0.1791149059599946,0.195,rest_tremor
0.8662817216710685,2.914858769806637,0.09,46.07747268521629,0.06746284477719641,-1.423925646869736,0.7493294640491099,5.0,6.215804864548194,0.6780153445492878,0.14593061845443664,0.7902946299135584,0.4346675474569136,0.18890659079369798,0.19,rest_tremor
0.8465017471119477,2.904428674729735,0.095,44.94561188480381,0.08684963036725639,-1.3798832241914136,0.7161201405973487,5.0,6.317030816478019,0.7310220768384484,0.12957797266840956,0.8302463353587899,0.436978049209166,0.1909175940261431,0.19,rest_tremor
0.8302277810343563,2.76294546608813,0.09,44.209324354288775,0.1206566758330622,-1.426107998141728,0.6882501935961516,5.0,5.78010773047676,0.6995659108158642,0.14158042701669915,0.8059105422893752,0.43707597742960075,0.19103237099761358,0.19,rest_tremor
0.8707246358601177,2.621554207949166,0.09,46.3754077087387,0.07961066635407611,-1.4777482469462537,0.7562129382035812,5.0,5.4946134087189655,0.6650529173220359,0.14500389886160098,0.7773614809994349,0.4329483435197174,0.18744234967236845,0.195,rest_tremor
0.8671850165353658,2.728611195822247,0.09,46.402649944487905,0.1023986616068622,-1.4367794407484291,0.7507461294597545,5.0,5.072704723687578,0.7109270063722283,0.14627224767390015,0.8255831514069102,0.42645852991821387,0.18181298892241582,0.19,rest_tremor
0.8192261350278932,2.8807849028595647,0.105,43.87774404200489,-0.01819884222040457,-1.3180105656009324,0.6711136252322356,5.0,6.412903157065928,0.8180050153283965,0.13347978411506264,0.910978762012461,0.4251943972324764,0.18075376015510003,0.195,rest_tremor
0.8576853484242581,2.810420883240131,0.09,45.54566693060123,0.08233469658059588,-1.455146744516412,0.7337487970717491,5.0,5.383685805192628,0.6700512332935277,0.1380739378629263,0.7761966686150548,0.4315285362956816,0.18621300322237608,0.19,rest_tremor
0.8687804541494858,2.8666321954181577,0.09,46.37119943259671,0.09943900756202276,-1.4418600200783465,0.7532218170223507,5.0,5.274933307785856,0.6815859450253271,0.15446946615225837,0.8067834493071018,0.4379011774709269,0.1916399239324744,0.19,rest_tremor
0.8515423461768615,2.865592446038317,0.095,45.2958052786764,-0.11198541640776932,-1.3917889069921077,0.7247160151013727,5.0,6.139783075256411,0.7476923881533197,0.12695719997856494,0.8389305806251555,0.43710214011581705,0.19105818263892246,0.19,rest_tremor
0.8718771139869607,2.6989442612293004,0.09,46.238453302500545,0.060257616828234224,-1.4672327383514001,0.7580911005986224,5.0,5.515628782478604,0.6553626953902603,0.15571874439755895,0.7731414579819297,0.43309188005751975,0.18750249925539308,0.19,rest_tremor
0.8562107810855162,2.6417099037788576,0.09,45.633580949497144,0.08730682937809085,-1.4656174890139069,0.7319542683056605,5.0,6.008792745875661,0.6814918521941052,0.1467528137817267,0.7973633148566791,0.4204309706705759,0.176687575925746,0.19,rest_tremor
0.8526448280037519,2.776201109295792,0.095,45.66029693835558,-0.0991968158955275,-1.4202410377340284,0.7263627551980505,5.0,6.260846295891786,0.7179997869437948,0.13494087361012921,0.8173414359475697,0.4307971988992336,0.1855166120410306,0.19,rest_tremor
0.8536558074204966,2.767491496453185,0.09,45.70520470482815,-0.0828447100423209,-1.4245447472779116,0.7275579827177245,5.0,5.472760505207789,0.6909921032285142,0.13985328357014112,0.8101206136879467,0.42334026971779026,0.1792093326431243,0.19,rest_tremor
0.8322458048430132,2.6710266672623293,0.105,44.51410783095821,-0.04282321022302245,-1.3563837002056487,0.6926329296884143,5.0,6.532093279845854,0.8049578640321584,0.13516797789936805,0.9118699717841559,0.42704451030071894,0.18235271248536578,0.19,rest_tremor
0.8290039295455164,2.643702332099237,0.095,44.243433533322715,-0.11358397809993964,-1.4229778505148771,0.6866058438716405,5.0,6.154517012527196,0.7074604500044125,0.14110908278343756,0.8201290725577869,0.4366446269970967,0.19052497287664621,0.19,rest_tremor
0.8291832261209336,2.6804676694561644,0.09,44.34324046174584,0.05513779687441631,-1.4510341118976935,0.6865277157770546,5.0,6.062040072237619,0.6961579288501757,0.11909211944734463,0.7890899763960578,0.4409503537826002,0.19441114445168214,0.19,rest_tremor
0.8443422470863786,2.7372207494201515,0.09,45.44754221008207,0.09330143813331783,-1.4284513054959738,0.7118388840577868,5.0,5.561438073347273,0.7032940266023402,0.1514134072434975,0.8158645453729472,0.4324982747913736,0.18698770645343196,0.19,rest_tremor
0.8264904376046447,2.7472580774866326,0.095,44.052708938741446,0.11865881365276401,-1.4245637712909238,0.6822950079935731,5.0,5.844595878290584,0.7035393692943488,0.15211622766298977,0.8237915306369137,0.43974619683964933,0.19334376736383366,0.19,rest_tremor
0.8266975912803135,2.7711764697604426,0.105,44.60253683339073,0.011431895854168412,-1.3474464349938926,0.6833936840392139,5.0,6.391479986211843,0.7977452491838537,0.13804326234803066,0.9019386570541534,0.42676601560676203,0.18212672935505467,0.195,rest_tremor
0.8820502320708252,2.713648696121839,0.09,46.95015365135964,0.09869021376339734,-1.4665873063672117,0.7761035124054646,5.0,5.793617674603612,0.6552016450267955,0.14049214520501446,0.7673479199280254,0.4297135618590228,0.1846385121371396,0.195,rest_tremor
0.8396058581269874,2.715201793497127,0.09,44.538341067037976,0.09173881717344808,-1.4557714596536036,0.7035099213593518,5.0,5.8663118795662506,0.6808365013260006,0.13413379588644966,0.7792268803170967,0.4274004010157559,0.18264796401246225,0.19,rest_tremor
0.8588133064798761,2.713552186032381,0.09,45.882096858265115,-0.001293285855790306,-1.4730678451885018,0.7359793830697652,5.0,5.160592417356742,0.69058841907723,0.15275660104696595,0.8060838010162752,0.4336405094251992,0.18803870292365854,0.19,rest_tremor
0.8587348304988425,2.7493912551351727,0.09,45.85367354694223,-0.13177025884415242,-1.4419058132288909,0.7354881255021851,5.0,5.346604495710525,0.6596673322214247,0.1508773417676679,0.7787702465586092,0.43461477489892675,0.18887363802414808,0.19,rest_tremor
0.8678098947367401,2.830791367740587,0.09,46.309538677528806,0.05445733237620927,-1.4621180466114716,0.7511181204383602,5.0,5.449112672059923,0.653640546970194,0.15770582826132415,0.7796951559970923,0.42954186838681396,0.18450047178863715,0.19,rest_tremor
0.8218510988793899,2.703003747250536,0.105,44.13073533722409,-0.05753625904174828,-1.3664327552659619,0.6753436285365576,5.0,6.5605936750359195,0.7731268087259041,0.12788491025378085,0.8689995992709681,0.42709643560056343,0.18241057152311282,0.19,rest_tremor
0.8298488302936062,2.7139844152462054,0.095,44.21578754788265,0.07303851502742023,-1.3830328713524749,0.688371056058729,5.0,6.304384719678786,0.7583842160400005,0.11336549999015982,0.8469308798422736,0.422965724694539,0.1788992244591207,0.19,rest_tremor
0.8409098060571678,2.792317899726841,0.105,45.20596739384012,0.05926988427237875,-1.362735710442952,0.7069382662173227,5.0,6.158649179804959,0.7652382206639221,0.14455570345298985,0.8783431666775442,0.4354570214969088,0.18962248549742136,0.195,rest_tremor
0.852406597815118,2.641634261389395,0.095,45.48035006984512,0.07182914990777621,-1.4493907448122667,0.7258353600560623,5.0,6.3548954810854665,0.6881754790172606,0.14519963833435318,0.8058132648765323,0.4330278225559971,0.1874965176019763,0.19,rest_tremor
0.8190351945607264,2.844152723900806,0.09,43.71868079251482,-0.1317898717134384,-1.366340409774524,0.6702257362877049,5.0,5.511785466603435,0.7435774206935875,0.13599744080299117,0.8487524231971614,0.4354756457596137,0.1896361637086973,0.19,rest_tremor
0.8382373674012893,2.8715585476074947,0.095,44.96346116042585,-0.061097692023397245,-1.3817150784022698,0.7023896566469121,5.0,6.408606970236819,0.7509940893974885,0.12402792531096227,0.847606298072554,0.4363200415209042,0.19028602715978274,0.19,rest_tremor
0.8587421587177629,2.7487016463658644,0.09,45.81888295430032,0.08502217554670019,-1.4569351495680616,0.735742500993154,5.0,5.269669637626167,0.6872683706179992,0.14399355643566025,0.7929196879648868,0.431921825700921,0.186417733868048,0.19,rest_tremor
